Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,West Ham,Southampton,Y*,DM,90,0,0,0,0,0,0,49,3,1,1,0.0,0.0,0.1,1,0,35,44,79.5,1,18,0,2,2,Declan-Rice,0,0,0,1,0,0
Away,West Ham,Everton,Y*,DM,90,0,0,0,0,0,0,51,3,4,0,0.0,0.0,0.0,2,0,33,40,82.5,7,34,2,1,1,Declan-Rice,1,0,1,0,0,1
Home,West Ham,Burnley,Y*,DM,90,0,0,0,0,2,1,59,2,2,1,0.1,0.1,0.4,5,0,33,44,75.0,6,30,2,2,2,Declan-Rice,1,0,1,0,0,1
Home,West Ham,West Brom,Y*,DM,90,0,0,0,0,3,1,72,0,1,1,0.1,0.1,0.0,0,0,56,63,88.9,5,54,4,3,1,Declan-Rice,2,1,1,0,0,3
Away,West Ham,Crystal Palace,Y*,DM,90,0,0,0,0,0,0,61,4,1,2,0.0,0.0,0.1,2,1,49,53,92.5,4,31,3,1,1,Declan-Rice,3,2,1,0,0,5
Home,West Ham,Liverpool,Y*,DM,90,0,0,0,0,1,0,60,3,3,3,0.0,0.0,0.0,1,0,44,49,89.8,5,39,1,1,1,Declan-Rice,1,3,0,0,1,4
Away,West Ham,Aston Villa,Y*,DM,90,0,0,0,0,0,0,57,0,0,2,0.0,0.0,0.0,2,0,41,51,80.4,6,27,1,0,0,Declan-Rice,3,1,1,0,0,4
Away,West Ham,Fulham,Y*,"DM,CM",90,0,0,0,0,2,1,67,2,2,0,0.1,0.1,0.0,1,0,46,55,83.6,7,34,2,1,1,Declan-Rice,0,0,0,1,0,0
Home,West Ham,Sheffield Utd,Y*,"CM,DM",90,1,0,1,1,1,1,53,1,0,0,0.9,0.1,0.0,2,0,43,48,89.6,6,37,2,0,0,Declan-Rice,3,0,1,0,0,3
Home,West Ham,Tottenham,Y*,DM,90,0,0,0,0,0,0,46,4,3,1,0.0,0.0,0.0,0,0,27,33,81.8,5,24,4,0,0,Declan-Rice,2,1,1,0,0,3
Away,West Ham,Manchester City,Y*,"CM,DM",90,0,0,0,0,0,0,54,1,3,2,0.0,0.0,0.0,0,0,42,47,89.4,3,39,3,0,0,Declan-Rice,1,2,0,0,1,3
Home,West Ham,Leeds United,Y*,"DM,CM",90,0,0,0,0,3,0,40,3,2,1,0.2,0.2,0.0,2,0,23,25,92.0,2,21,3,1,1,Declan-Rice,2,0,1,0,0,2
Away,West Ham,Manchester Utd,Y,DM,90,0,0,0,0,0,0,72,3,2,3,0.0,0.0,0.0,2,0,59,63,93.7,8,46,2,0,0,Declan-Rice,0,1,0,0,1,1
Home,West Ham,Arsenal,Y*,"DM,CM",90,0,0,0,0,1,1,45,0,4,1,0.1,0.1,0.0,1,0,30,37,81.1,3,29,1,0,0,Declan-Rice,3,3,0,1,0,6
Away,West Ham,Brighton,Y*,DM,90,0,0,0,0,1,0,88,1,1,3,0.0,0.0,0.0,1,0,72,79,91.1,3,57,2,1,1,Declan-Rice,1,1,0,1,0,2
Away,West Ham,West Brom,Y*,"DM,CM",90,0,0,0,1,0,0,47,1,0,1,0.8,0.0,0.0,2,0,37,40,92.5,5,24,5,1,1,Declan-Rice,3,1,1,0,0,4
Home,West Ham,Southampton,Y*,DM,89,1,0,0,0,2,1,43,2,0,1,0.4,0.4,0.0,1,0,26,35,74.3,5,21,1,2,2,Declan-Rice,3,0,1,0,0,3
Away,West Ham,Newcastle Utd,Y*,DM,90,0,0,0,0,0,0,55,1,2,2,0.0,0.0,0.1,4,0,50,51,98.0,9,34,3,3,3,Declan-Rice,4,2,1,0,0,6
Home,West Ham,Leicester City,Y*,DM,90,0,1,0,0,1,0,79,4,3,0,0.0,0.0,0.4,3,1,65,68,95.6,14,56,2,3,2,Declan-Rice,4,1,1,0,0,5
