Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Manchester City,Southampton,Y,"RW,FW",66,0,0,0,0,3,0,35,1,1,3,0.3,0.3,0.0,0,0,15,22,68.2,1,16,0,2,2,Gabriel-Jesus,0,0,0,1,0,0
Away,Manchester City,Chelsea,Y,"RW,FW",90,1,0,0,0,3,1,56,2,1,0,0.4,0.4,0.0,1,0,37,47,78.7,2,32,5,3,1,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Liverpool,Y,RW,90,0,1,0,0,2,0,50,1,1,1,0.1,0.1,0.3,5,2,32,39,82.1,4,39,2,1,1,Gabriel-Jesus,2,2,0,1,0,4
Away,Manchester City,Brighton,Y,RW,86,0,1,0,0,3,1,50,1,1,3,0.3,0.3,0.2,4,1,32,38,84.2,1,22,1,3,3,Gabriel-Jesus,4,1,1,0,0,5
Home,Manchester City,Crystal Palace,Y,RW,90,0,0,0,0,4,1,42,2,1,0,0.3,0.3,0.1,3,0,27,32,84.4,4,18,2,6,4,Gabriel-Jesus,0,2,0,0,1,2
Away,Manchester City,Manchester Utd,Y,RW,90,0,0,0,0,1,1,69,1,0,1,0.2,0.2,0.1,5,0,47,54,87.0,1,52,1,4,0,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,West Ham,Y,"RW,FW,LW",90,0,0,0,0,4,1,46,0,0,0,0.5,0.5,0.2,5,1,28,36,77.8,5,33,5,1,0,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Aston Villa,Y,FW,86,0,1,0,0,6,1,38,1,1,0,0.4,0.4,0.3,5,1,24,27,88.9,3,27,4,6,6,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Watford,N,FW,16,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,0,0,11,12,91.7,1,14,1,1,0,Gabriel-Jesus,3,1,1,0,0,4
Home,Manchester City,Wolves,Y,FW,90,0,0,0,0,3,1,34,0,0,2,0.3,0.3,0.0,2,0,21,23,91.3,0,22,0,3,2,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Newcastle Utd,Y,FW,90,0,1,0,0,3,1,34,0,0,0,0.6,0.6,1.0,5,2,28,28,100.0,0,25,2,4,3,Gabriel-Jesus,4,0,1,0,0,4
Away,Manchester City,Brentford,Y,RW,90,0,0,0,0,3,1,62,1,1,2,0.1,0.1,0.0,4,0,36,47,76.6,1,47,4,5,3,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Arsenal,Y,FW,62,0,0,0,0,1,0,23,0,0,0,0.1,0.1,0.1,1,0,12,14,85.7,1,18,0,4,3,Gabriel-Jesus,2,1,1,0,0,3
Home,Manchester City,Chelsea,N,FW,3,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Southampton,N,RW,31,0,0,0,0,1,0,25,0,1,0,0.2,0.2,0.0,2,1,14,19,73.7,0,19,2,1,1,Gabriel-Jesus,1,1,0,1,0,2
Away,Manchester City,Everton,N,"FW,LW",14,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,Burnley,N,FW,27,0,0,0,0,4,0,20,0,1,0,0.6,0.6,0.0,1,0,10,14,71.4,1,12,2,0,0,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,Liverpool,Y,"RW,FW",82,1,0,0,0,4,2,26,1,0,0,0.4,0.4,0.4,3,0,12,16,75.0,4,15,1,3,2,Gabriel-Jesus,2,2,0,1,0,4
Home,Manchester City,Brighton,N,FW,8,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,Gabriel-Jesus,3,0,1,0,0,3
Home,Manchester City,Watford,Y,"RW,LW",90,4,1,1,1,5,3,60,2,3,0,2.5,1.7,0.4,9,5,38,44,86.4,4,35,4,2,1,Gabriel-Jesus,5,1,1,0,0,6
Away,Manchester City,Leeds United,Y,FW,90,1,0,0,0,2,2,47,1,1,3,0.7,0.7,0.3,6,1,28,34,82.4,2,31,2,4,3,Gabriel-Jesus,4,0,1,0,0,4
Home,Manchester City,Newcastle Utd,Y,FW,62,0,0,0,0,0,0,35,1,1,0,0.0,0.0,0.0,1,0,22,26,84.6,1,16,0,2,2,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,West Ham,Y,FW,90,0,0,0,0,4,1,42,0,0,0,0.3,0.3,0.1,8,0,27,31,87.1,4,31,2,6,5,Gabriel-Jesus,2,2,0,1,0,4
Home,Manchester City,Aston Villa,Y,FW,90,0,0,0,0,3,0,38,1,0,2,0.7,0.7,0.2,5,1,12,19,63.2,2,22,5,3,2,Gabriel-Jesus,3,2,1,0,0,5
Away,Arsenal,Crystal Palace,Y,FW,82,0,0,0,0,1,0,38,1,1,0,0.1,0.1,0.0,4,0,20,28,71.4,3,24,3,6,6,Gabriel-Jesus,2,0,1,0,0,2
Home,Arsenal,Leicester City,Y,FW,83,2,2,0,0,7,3,48,0,0,1,1.8,1.8,0.4,5,1,22,29,75.9,3,22,1,4,3,Gabriel-Jesus,4,2,1,0,0,6
Away,Arsenal,Bournemouth,Y,"FW,RW",90,0,1,0,0,2,0,42,2,1,2,0.1,0.1,0.3,4,0,19,21,90.5,3,20,1,6,2,Gabriel-Jesus,3,0,1,0,0,3
Home,Arsenal,Fulham,Y,FW,88,0,0,0,0,4,1,52,0,1,2,0.3,0.3,0.2,4,0,24,35,68.6,2,22,1,4,1,Gabriel-Jesus,2,1,1,0,0,3
Home,Arsenal,Aston Villa,Y,FW,87,1,0,0,0,4,3,37,0,0,0,0.9,0.9,0.1,4,0,14,20,70.0,2,24,1,7,1,Gabriel-Jesus,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,Y,FW,90,0,0,0,0,2,0,54,2,0,0,0.1,0.1,0.6,5,0,29,34,85.3,6,35,2,9,3,Gabriel-Jesus,1,3,0,0,1,4
Away,Arsenal,Brentford,Y,FW,90,1,0,0,0,4,3,50,2,0,0,0.8,0.8,0.0,3,0,34,38,89.5,1,38,2,2,2,Gabriel-Jesus,3,0,1,0,0,3
Home,Arsenal,Tottenham,Y,FW,79,1,0,0,0,4,3,39,2,0,1,1.4,1.4,0.1,1,0,18,21,85.7,1,30,3,4,1,Gabriel-Jesus,3,1,1,0,0,4
Home,Arsenal,Liverpool,Y,FW,89,0,0,0,0,2,2,34,1,0,2,0.3,0.3,0.0,5,2,19,21,90.5,3,23,4,4,3,Gabriel-Jesus,3,2,1,0,0,5
Away,Arsenal,Leeds United,Y,FW,81,0,0,0,0,1,0,38,1,0,2,0.1,0.1,0.1,3,0,20,24,83.3,2,21,0,3,1,Gabriel-Jesus,1,0,1,0,0,1
Away,Arsenal,Southampton,Y,FW,90,0,0,0,0,4,1,40,2,0,1,0.3,0.3,0.0,3,0,23,28,82.1,2,23,3,3,0,Gabriel-Jesus,1,1,0,1,0,2
Home,Arsenal,Nott'ham Forest,Y,FW,90,0,2,0,0,7,3,62,3,1,1,0.7,0.7,0.6,6,2,36,45,80.0,2,32,1,3,0,Gabriel-Jesus,5,0,1,0,0,5
Away,Arsenal,Chelsea,Y,FW,90,0,0,0,0,3,1,53,2,2,1,0.5,0.5,0.2,8,1,18,27,66.7,5,30,4,10,4,Gabriel-Jesus,1,0,1,0,0,1
Away,Arsenal,Wolves,Y,FW,90,0,0,0,0,5,0,50,1,2,2,0.4,0.4,0.0,3,1,29,31,93.5,3,26,4,2,1,Gabriel-Jesus,2,0,1,0,0,2
Away,Arsenal,Fulham,N,FW,14,0,0,0,0,1,1,10,1,0,0,0.1,0.1,0.0,0,0,6,8,75.0,1,8,1,1,1,Gabriel-Jesus,3,0,1,0,0,3
Home,Arsenal,Crystal Palace,N,FW,26,0,0,0,0,1,0,14,0,0,0,0.2,0.2,0.0,0,0,9,11,81.8,1,10,0,0,0,Gabriel-Jesus,4,1,1,0,0,5
Home,Arsenal,Leeds United,Y,FW,59,2,0,1,1,3,1,46,1,0,2,1.9,1.1,0.1,5,3,27,31,87.1,0,33,0,11,4,Gabriel-Jesus,4,1,1,0,0,5
Away,Arsenal,Liverpool,Y,FW,79,1,0,0,0,2,1,34,1,0,1,1.0,1.0,0.0,1,0,14,21,66.7,2,27,0,5,4,Gabriel-Jesus,2,2,0,1,0,4
Away,Arsenal,West Ham,Y,FW,66,1,0,0,0,1,1,55,1,1,0,0.8,0.8,0.0,1,0,35,44,79.5,2,36,2,4,1,Gabriel-Jesus,2,2,0,1,0,4
Home,Arsenal,Southampton,Y,FW,90,0,0,0,0,6,1,42,2,0,0,1.1,1.1,0.0,4,0,18,25,72.0,4,23,1,5,2,Gabriel-Jesus,3,3,0,1,0,6
Away,Arsenal,Manchester City,Y,"FW,LW",79,0,0,0,0,0,0,24,1,0,0,0.0,0.0,0.0,1,0,15,20,75.0,0,13,2,4,1,Gabriel-Jesus,1,4,0,0,1,5
Home,Arsenal,Chelsea,Y,FW,90,1,0,0,0,3,1,54,1,0,0,0.3,0.3,0.2,5,1,37,39,94.9,7,30,1,1,0,Gabriel-Jesus,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,FW,86,0,0,0,0,2,1,45,1,1,4,0.1,0.1,0.1,2,0,14,20,70.0,4,20,2,4,1,Gabriel-Jesus,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,FW,76,0,0,0,0,2,1,25,2,0,2,0.1,0.1,0.1,2,0,7,13,53.8,1,12,2,1,1,Gabriel-Jesus,0,3,0,0,1,3
Away,Arsenal,Nott'ham Forest,Y,"FW,LW",90,0,0,0,0,4,2,41,1,0,0,0.3,0.3,0.1,2,0,18,24,75.0,1,29,0,4,0,Gabriel-Jesus,0,1,0,0,1,1
Home,Arsenal,Wolves,Y,FW,90,1,1,0,0,1,1,53,2,1,3,0.3,0.3,0.5,2,1,36,41,87.8,3,31,3,4,1,Gabriel-Jesus,5,0,1,0,0,5
